ETH_ID,PPL_ID,FLG_ID,nom_ethnie,fichier_ETH_canonique,priorite
ETH_TAA_XOO_DU_NORD_BOTSWANA,PPL_TAA,FLG_TUU,ǃXóõ du Nord (Botswana),dataset/source/afrik/ethnies/PPL_TAA/ETH_TAA_XOO_DU_NORD_BOTSWANA.txt,normal
ETH_TAA_XOO_DU_SUD_BOTSWANA,PPL_TAA,FLG_TUU,ǃXóõ du Sud (Botswana),dataset/source/afrik/ethnies/PPL_TAA/ETH_TAA_XOO_DU_SUD_BOTSWANA.txt,normal
ETH_TAA_XOO_DE_L_EST,PPL_TAA,FLG_TUU,ǃXóõ de l'Est,dataset/source/afrik/ethnies/PPL_TAA/ETH_TAA_XOO_DE_L_EST.txt,normal
ETH_TAAL_GROUPES_TALOMSI_RURAUX,PPL_TAAL,FLG_GUR,Groupes Talomsi ruraux,dataset/source/afrik/ethnies/PPL_TAAL/ETH_TAAL_GROUPES_TALOMSI_RURAUX.txt,normal
ETH_TABWA_TABWA_DE_RDC,PPL_TABWA,FLG_NIGERCONGO,Tabwa de RDC,dataset/source/afrik/ethnies/PPL_TABWA/ETH_TABWA_TABWA_DE_RDC.txt,normal
ETH_TABWA_TABWA_DE_ZAMBIE,PPL_TABWA,FLG_NIGERCONGO,Tabwa de Zambie,dataset/source/afrik/ethnies/PPL_TABWA/ETH_TABWA_TABWA_DE_ZAMBIE.txt,normal
ETH_TAIZI_TAIZI_DU_NORD,PPL_TAIZI,FLG_KROU,Taizi du Nord,dataset/source/afrik/ethnies/PPL_TAIZI/ETH_TAIZI_TAIZI_DU_NORD.txt,normal
ETH_TAIZI_TAIZI_DU_SUD,PPL_TAIZI,FLG_KROU,Taizi du Sud,dataset/source/afrik/ethnies/PPL_TAIZI/ETH_TAIZI_TAIZI_DU_SUD.txt,normal
ETH_TALENSI_TALENSI_DU_NORD,PPL_TALENSI,FLG_GUR,Talensi du Nord,dataset/source/afrik/ethnies/PPL_TALENSI/ETH_TALENSI_TALENSI_DU_NORD.txt,normal
ETH_TALENSI_TALENSI_RURAUX_DES_COLLINES,PPL_TALENSI,FLG_GUR,Talensi ruraux des collines,dataset/source/afrik/ethnies/PPL_TALENSI/ETH_TALENSI_TALENSI_RURAUX_DES_COLLINES.txt,normal
ETH_TANOSY_ANTANOSY_DU_NORD,PPL_TANOSY,FLG_AUSTRONESIENNE,Antanosy du Nord,dataset/source/afrik/ethnies/PPL_TANOSY/ETH_TANOSY_ANTANOSY_DU_NORD.txt,normal
ETH_TANOSY_ANTANOSY_DU_SUD,PPL_TANOSY,FLG_AUSTRONESIENNE,Antanosy du Sud,dataset/source/afrik/ethnies/PPL_TANOSY/ETH_TANOSY_ANTANOSY_DU_SUD.txt,normal
ETH_TEDA_TEDA_DU_TCHAD,PPL_TEDA,FLG_SAHARIEN,Teda du Tchad,dataset/source/afrik/ethnies/PPL_TEDA/ETH_TEDA_TEDA_DU_TCHAD.txt,normal
ETH_TEDA_TEDA_DU_NIGER,PPL_TEDA,FLG_SAHARIEN,Teda du Niger,dataset/source/afrik/ethnies/PPL_TEDA/ETH_TEDA_TEDA_DU_NIGER.txt,normal
ETH_TEDA_TEDA_DE_LIBYE,PPL_TEDA,FLG_SAHARIEN,Teda de Libye,dataset/source/afrik/ethnies/PPL_TEDA/ETH_TEDA_TEDA_DE_LIBYE.txt,normal
ETH_TEKE_NORD_TEKE_DU_NORD_RDC,PPL_TEKE_NORD,FLG_NIGERCONGO,Teke du Nord (RDC),dataset/source/afrik/ethnies/PPL_TEKE_NORD/ETH_TEKE_NORD_TEKE_DU_NORD_RDC.txt,normal
ETH_TEKE_NORD_TEKE_DU_NORD_CONGO,PPL_TEKE_NORD,FLG_NIGERCONGO,Teke du Nord (Congo),dataset/source/afrik/ethnies/PPL_TEKE_NORD/ETH_TEKE_NORD_TEKE_DU_NORD_CONGO.txt,normal
ETH_TEKE_NORD_TEKE_DU_NORD_GABON,PPL_TEKE_NORD,FLG_NIGERCONGO,Teke du Nord (Gabon),dataset/source/afrik/ethnies/PPL_TEKE_NORD/ETH_TEKE_NORD_TEKE_DU_NORD_GABON.txt,normal
ETH_TEKKE_TEKKE_DE_RDC,PPL_TEKKE,FLG_NIGERCONGO,Tekke de RDC,dataset/source/afrik/ethnies/PPL_TEKKE/ETH_TEKKE_TEKKE_DE_RDC.txt,normal
ETH_TEKKE_TEKKE_DU_CONGO,PPL_TEKKE,FLG_NIGERCONGO,Tekke du Congo,dataset/source/afrik/ethnies/PPL_TEKKE/ETH_TEKKE_TEKKE_DU_CONGO.txt,normal
ETH_TEKKE_TEKKE_DU_GABON,PPL_TEKKE,FLG_NIGERCONGO,Tekke du Gabon,dataset/source/afrik/ethnies/PPL_TEKKE/ETH_TEKKE_TEKKE_DU_GABON.txt,normal
ETH_TEMBO_TEMBO_DU_NORD,PPL_TEMBO,FLG_NIGERCONGO,Tembo du Nord,dataset/source/afrik/ethnies/PPL_TEMBO/ETH_TEMBO_TEMBO_DU_NORD.txt,normal
ETH_TEMBO_TEMBO_DU_SUD,PPL_TEMBO,FLG_NIGERCONGO,Tembo du Sud,dataset/source/afrik/ethnies/PPL_TEMBO/ETH_TEMBO_TEMBO_DU_SUD.txt,normal
ETH_TEMNE_TEMNE_DU_NORD,PPL_TEMNE,FLG_NIGERCONGO,Temne du Nord,dataset/source/afrik/ethnies/PPL_TEMNE/ETH_TEMNE_TEMNE_DU_NORD.txt,normal
ETH_TEMNE_TEMNE_DU_SUD,PPL_TEMNE,FLG_NIGERCONGO,Temne du Sud,dataset/source/afrik/ethnies/PPL_TEMNE/ETH_TEMNE_TEMNE_DU_SUD.txt,normal
ETH_TERA_TERA_DU_NORD,PPL_TERA,FLG_TCHADIQUE,Tera du Nord,dataset/source/afrik/ethnies/PPL_TERA/ETH_TERA_TERA_DU_NORD.txt,normal
ETH_TERA_TERA_DU_SUD,PPL_TERA,FLG_TCHADIQUE,Tera du Sud,dataset/source/afrik/ethnies/PPL_TERA/ETH_TERA_TERA_DU_SUD.txt,normal
ETH_TIGRAY_AKELE_GUZAY,PPL_TIGRAY,FLG_SEMITIQUE,Akele Guzay,dataset/source/afrik/ethnies/PPL_TIGRAY/ETH_TIGRAY_AKELE_GUZAY.txt,normal
ETH_TIGRAY_ENDERTA,PPL_TIGRAY,FLG_SEMITIQUE,Enderta,dataset/source/afrik/ethnies/PPL_TIGRAY/ETH_TIGRAY_ENDERTA.txt,normal
ETH_TIGRE_TIGRE_DU_NORD_REGION_DE_SAHEL,PPL_TIGRE,FLG_SEMITIQUE,Tigré du Nord (région de Sahel),dataset/source/afrik/ethnies/PPL_TIGRE/ETH_TIGRE_TIGRE_DU_NORD_REGION_DE_SAHEL.txt,normal
ETH_TIGRE_TIGRE_DU_SUD_REGION_DE_SEMHAR,PPL_TIGRE,FLG_SEMITIQUE,Tigré du Sud (région de Semhar),dataset/source/afrik/ethnies/PPL_TIGRE/ETH_TIGRE_TIGRE_DU_SUD_REGION_DE_SEMHAR.txt,normal
ETH_TIGRE_TIGRE_DE_L_EST_REGION_COTIERE,PPL_TIGRE,FLG_SEMITIQUE,Tigré de l'Est (région côtière),dataset/source/afrik/ethnies/PPL_TIGRE/ETH_TIGRE_TIGRE_DE_L_EST_REGION_COTIERE.txt,normal
ETH_TIGRE_TIGRE_DE_L_OUEST_REGIONS_FRONTALIERES,PPL_TIGRE,FLG_SEMITIQUE,Tigré de l'Ouest (régions frontalières),dataset/source/afrik/ethnies/PPL_TIGRE/ETH_TIGRE_TIGRE_DE_L_OUEST_REGIONS_FRONTALIERES.txt,normal
ETH_TIV_TIV_DU_NIGERIA,PPL_TIV,FLG_NIGERCONGO,Tiv du Nigeria,dataset/source/afrik/ethnies/PPL_TIV/ETH_TIV_TIV_DU_NIGERIA.txt,normal
ETH_TIV_TIV_DU_CAMEROUN,PPL_TIV,FLG_NIGERCONGO,Tiv du Cameroun,dataset/source/afrik/ethnies/PPL_TIV/ETH_TIV_TIV_DU_CAMEROUN.txt,normal
ETH_TONGA_LAC_TONGA_DU_LAC_ZAMBIE,PPL_TONGA_LAC,FLG_NIGERCONGO,Tonga du lac (Zambie),dataset/source/afrik/ethnies/PPL_TONGA_LAC/ETH_TONGA_LAC_TONGA_DU_LAC_ZAMBIE.txt,normal
ETH_TONGA_LAC_TONGA_DU_LAC_ZIMBABWE,PPL_TONGA_LAC,FLG_NIGERCONGO,Tonga du lac (Zimbabwe),dataset/source/afrik/ethnies/PPL_TONGA_LAC/ETH_TONGA_LAC_TONGA_DU_LAC_ZIMBABWE.txt,normal
ETH_TONGA_MALA_TONGA_DU_NORD,PPL_TONGA_MALA,FLG_NIGERCONGO,Tonga du Nord,dataset/source/afrik/ethnies/PPL_TONGA_MALA/ETH_TONGA_MALA_TONGA_DU_NORD.txt,normal
ETH_TONGA_MALA_TONGA_DU_SUD,PPL_TONGA_MALA,FLG_NIGERCONGO,Tonga du Sud,dataset/source/afrik/ethnies/PPL_TONGA_MALA/ETH_TONGA_MALA_TONGA_DU_SUD.txt,normal
ETH_TONGA_ZAMB_TONGA_DU_NORD,PPL_TONGA_ZAMB,FLG_NIGERCONGO,Tonga du Nord,dataset/source/afrik/ethnies/PPL_TONGA_ZAMB/ETH_TONGA_ZAMB_TONGA_DU_NORD.txt,normal
ETH_TONGA_ZAMB_TONGA_DU_SUD,PPL_TONGA_ZAMB,FLG_NIGERCONGO,Tonga du Sud,dataset/source/afrik/ethnies/PPL_TONGA_ZAMB/ETH_TONGA_ZAMB_TONGA_DU_SUD.txt,normal
ETH_TONGA_ZAMBIA_TONGA_DE_ZAMBIE_SOUTHERN_PROVINCE,PPL_TONGA_ZAMBIA,FLG_BANTU,Tonga de Zambie (Southern Province),dataset/source/afrik/ethnies/PPL_TONGA_ZAMBIA/ETH_TONGA_ZAMBIA_TONGA_DE_ZAMBIE_SOUTHERN_PROVINCE.txt,normal
ETH_TONGA_ZAMBIA_TONGA_DE_ZIMBABWE_BINGA_VALLEE_DU_ZAMBEZE,PPL_TONGA_ZAMBIA,FLG_BANTU,"Tonga de Zimbabwe (Binga, vallée du Zambèze)",dataset/source/afrik/ethnies/PPL_TONGA_ZAMBIA/ETH_TONGA_ZAMBIA_TONGA_DE_ZIMBABWE_BINGA_VALLEE_DU_ZAMBEZE.txt,normal
ETH_TONGA_ZIM_TONGA_DU_NORD,PPL_TONGA_ZIM,FLG_NIGERCONGO,Tonga du Nord,dataset/source/afrik/ethnies/PPL_TONGA_ZIM/ETH_TONGA_ZIM_TONGA_DU_NORD.txt,normal
ETH_TONGA_ZIM_TONGA_DU_SUD,PPL_TONGA_ZIM,FLG_NIGERCONGO,Tonga du Sud,dataset/source/afrik/ethnies/PPL_TONGA_ZIM/ETH_TONGA_ZIM_TONGA_DU_SUD.txt,normal
ETH_TOPOSA_TOPOSA_DU_SOUDAN_DU_SUD,PPL_TOPOSA,FLG_NILOTIQUE,Toposa du Soudan du Sud,dataset/source/afrik/ethnies/PPL_TOPOSA/ETH_TOPOSA_TOPOSA_DU_SOUDAN_DU_SUD.txt,normal
ETH_TOPOSA_TOPOSA_D_ETHIOPIE,PPL_TOPOSA,FLG_NILOTIQUE,Toposa d'Éthiopie,dataset/source/afrik/ethnies/PPL_TOPOSA/ETH_TOPOSA_TOPOSA_D_ETHIOPIE.txt,normal
ETH_TOUBOU_TEDA_TOUBOU_DU_NORD,PPL_TOUBOU,FLG_SAHARIEN,Teda (Toubou du Nord),dataset/source/afrik/ethnies/PPL_TOUBOU/ETH_TOUBOU_TEDA_TOUBOU_DU_NORD.txt,normal
ETH_TOUBOU_DAZA_TOUBOU_DU_SUD,PPL_TOUBOU,FLG_SAHARIEN,Daza (Toubou du Sud),dataset/source/afrik/ethnies/PPL_TOUBOU/ETH_TOUBOU_DAZA_TOUBOU_DU_SUD.txt,normal
ETH_TSAO_TSAO_DE_RDC,PPL_TSAO,FLG_NIGERCONGO,Tsao de RDC,dataset/source/afrik/ethnies/PPL_TSAO/ETH_TSAO_TSAO_DE_RDC.txt,normal
ETH_TSAO_TSAO_D_ANGOLA,PPL_TSAO,FLG_NIGERCONGO,Tsao d'Angola,dataset/source/afrik/ethnies/PPL_TSAO/ETH_TSAO_TSAO_D_ANGOLA.txt,normal
ETH_TSAO_KXA_TSHAO_DU_NORD,PPL_TSAO_KXA,FLG_KXA,Tshao du Nord,dataset/source/afrik/ethnies/PPL_TSAO_KXA/ETH_TSAO_KXA_TSHAO_DU_NORD.txt,normal
ETH_TSAO_KXA_TSHAO_DU_SUD,PPL_TSAO_KXA,FLG_KXA,Tshao du Sud,dataset/source/afrik/ethnies/PPL_TSAO_KXA/ETH_TSAO_KXA_TSHAO_DU_SUD.txt,normal
ETH_TSHOKWE_TSHOKWE_DE_RDC,PPL_TSHOKWE,FLG_NIGERCONGO,Tshokwe de RDC,dataset/source/afrik/ethnies/PPL_TSHOKWE/ETH_TSHOKWE_TSHOKWE_DE_RDC.txt,normal
ETH_TSHOKWE_TSHOKWE_D_ANGOLA,PPL_TSHOKWE,FLG_NIGERCONGO,Tshokwe d'Angola,dataset/source/afrik/ethnies/PPL_TSHOKWE/ETH_TSHOKWE_TSHOKWE_D_ANGOLA.txt,normal
ETH_TSHOKWE_TSHOKWE_DE_ZAMBIE,PPL_TSHOKWE,FLG_NIGERCONGO,Tshokwe de Zambie,dataset/source/afrik/ethnies/PPL_TSHOKWE/ETH_TSHOKWE_TSHOKWE_DE_ZAMBIE.txt,normal
ETH_TSHUWA_TSHUWA_DU_NORD,PPL_TSHUWA,FLG_KHOE,Tshuwa du Nord,dataset/source/afrik/ethnies/PPL_TSHUWA/ETH_TSHUWA_TSHUWA_DU_NORD.txt,normal
ETH_TSHUWA_TSHUWA_DU_SUD,PPL_TSHUWA,FLG_KHOE,Tshuwa du Sud,dataset/source/afrik/ethnies/PPL_TSHUWA/ETH_TSHUWA_TSHUWA_DU_SUD.txt,normal
ETH_TSIMIHETY_TSIMIHETY_DU_NORD,PPL_TSIMIHETY,FLG_AUSTRONESIENNE,Tsimihety du Nord,dataset/source/afrik/ethnies/PPL_TSIMIHETY/ETH_TSIMIHETY_TSIMIHETY_DU_NORD.txt,normal
ETH_TSIMIHETY_TSIMIHETY_DU_SUD,PPL_TSIMIHETY,FLG_AUSTRONESIENNE,Tsimihety du Sud,dataset/source/afrik/ethnies/PPL_TSIMIHETY/ETH_TSIMIHETY_TSIMIHETY_DU_SUD.txt,normal
ETH_TSONGA_TSONGA_D_AFRIQUE_DU_SUD,PPL_TSONGA,FLG_NIGERCONGO,Tsonga d'Afrique du Sud,dataset/source/afrik/ethnies/PPL_TSONGA/ETH_TSONGA_TSONGA_D_AFRIQUE_DU_SUD.txt,normal
ETH_TSONGA_TSONGA_DU_MOZAMBIQUE,PPL_TSONGA,FLG_NIGERCONGO,Tsonga du Mozambique,dataset/source/afrik/ethnies/PPL_TSONGA/ETH_TSONGA_TSONGA_DU_MOZAMBIQUE.txt,normal
ETH_TSONGA_TSONGA_DU_ZIMBABWE,PPL_TSONGA,FLG_NIGERCONGO,Tsonga du Zimbabwe,dataset/source/afrik/ethnies/PPL_TSONGA/ETH_TSONGA_TSONGA_DU_ZIMBABWE.txt,normal
ETH_TSWA_TSWA_DU_MOZAMBIQUE,PPL_TSWA,FLG_NIGERCONGO,Tswa du Mozambique,dataset/source/afrik/ethnies/PPL_TSWA/ETH_TSWA_TSWA_DU_MOZAMBIQUE.txt,normal
ETH_TSWA_TSWA_D_AFRIQUE_DU_SUD,PPL_TSWA,FLG_NIGERCONGO,Tswa d'Afrique du Sud,dataset/source/afrik/ethnies/PPL_TSWA/ETH_TSWA_TSWA_D_AFRIQUE_DU_SUD.txt,normal
ETH_TSWANA_TSWANA_DU_BOTSWANA,PPL_TSWANA,FLG_NIGERCONGO,Tswana du Botswana,dataset/source/afrik/ethnies/PPL_TSWANA/ETH_TSWANA_TSWANA_DU_BOTSWANA.txt,normal
ETH_TSWANA_TSWANA_D_AFRIQUE_DU_SUD,PPL_TSWANA,FLG_NIGERCONGO,Tswana d'Afrique du Sud,dataset/source/afrik/ethnies/PPL_TSWANA/ETH_TSWANA_TSWANA_D_AFRIQUE_DU_SUD.txt,normal
ETH_TSWA_CALANGA_TSWA_CALANGA_DU_NORD,PPL_TSWA_CALANGA,FLG_NIGERCONGO,Tswa Calanga du Nord,dataset/source/afrik/ethnies/PPL_TSWA_CALANGA/ETH_TSWA_CALANGA_TSWA_CALANGA_DU_NORD.txt,normal
ETH_TSWA_CALANGA_TSWA_CALANGA_DU_SUD,PPL_TSWA_CALANGA,FLG_NIGERCONGO,Tswa Calanga du Sud,dataset/source/afrik/ethnies/PPL_TSWA_CALANGA/ETH_TSWA_CALANGA_TSWA_CALANGA_DU_SUD.txt,normal
ETH_TSWA_MOZ_TSWA_DU_NORD,PPL_TSWA_MOZ,FLG_NIGERCONGO,Tswa du Nord,dataset/source/afrik/ethnies/PPL_TSWA_MOZ/ETH_TSWA_MOZ_TSWA_DU_NORD.txt,normal
ETH_TSWA_MOZ_TSWA_DU_SUD,PPL_TSWA_MOZ,FLG_NIGERCONGO,Tswa du Sud,dataset/source/afrik/ethnies/PPL_TSWA_MOZ/ETH_TSWA_MOZ_TSWA_DU_SUD.txt,normal
ETH_TUAREG_KEL_AHAGGAR,PPL_TUAREG,FLG_BERBERE,Kel Ahaggar,dataset/source/afrik/ethnies/PPL_TUAREG/ETH_TUAREG_KEL_AHAGGAR.txt,normal
ETH_TUAREG_KEL_ADAGH,PPL_TUAREG,FLG_BERBERE,Kel Adagh,dataset/source/afrik/ethnies/PPL_TUAREG/ETH_TUAREG_KEL_ADAGH.txt,normal
ETH_TUAREG_IWELLEMMEDAN,PPL_TUAREG,FLG_BERBERE,Iwellemmedan,dataset/source/afrik/ethnies/PPL_TUAREG/ETH_TUAREG_IWELLEMMEDAN.txt,normal
ETH_TUMBUKA_TUMBUKA_DU_MALAWI,PPL_TUMBUKA,FLG_NIGERCONGO,Tumbuka du Malawi,dataset/source/afrik/ethnies/PPL_TUMBUKA/ETH_TUMBUKA_TUMBUKA_DU_MALAWI.txt,normal
ETH_TUMBUKA_TUMBUKA_DE_ZAMBIE,PPL_TUMBUKA,FLG_NIGERCONGO,Tumbuka de Zambie,dataset/source/afrik/ethnies/PPL_TUMBUKA/ETH_TUMBUKA_TUMBUKA_DE_ZAMBIE.txt,normal
ETH_TUMBUKA_TUMBUKA_DE_TANZANIE,PPL_TUMBUKA,FLG_NIGERCONGO,Tumbuka de Tanzanie,dataset/source/afrik/ethnies/PPL_TUMBUKA/ETH_TUMBUKA_TUMBUKA_DE_TANZANIE.txt,normal
ETH_TURKANA_TURKANA_DU_NORD,PPL_TURKANA,FLG_NILOTIQUE,Turkana du Nord,dataset/source/afrik/ethnies/PPL_TURKANA/ETH_TURKANA_TURKANA_DU_NORD.txt,normal
ETH_TURKANA_TURKANA_DU_SUD,PPL_TURKANA,FLG_NILOTIQUE,Turkana du Sud,dataset/source/afrik/ethnies/PPL_TURKANA/ETH_TURKANA_TURKANA_DU_SUD.txt,normal
ETH_TUTSI_BURUNDI_TUTSI_DES_COLLINES_CENTRALES,PPL_TUTSI_BURUNDI,FLG_BANTU,Tutsi des collines centrales,dataset/source/afrik/ethnies/PPL_TUTSI_BURUNDI/ETH_TUTSI_BURUNDI_TUTSI_DES_COLLINES_CENTRALES.txt,normal
ETH_TUTSI_BURUNDI_TUTSI_DES_REGIONS_DU_NORD_ET_SUD,PPL_TUTSI_BURUNDI,FLG_BANTU,Tutsi des régions du nord et sud,dataset/source/afrik/ethnies/PPL_TUTSI_BURUNDI/ETH_TUTSI_BURUNDI_TUTSI_DES_REGIONS_DU_NORD_ET_SUD.txt,normal
ETH_TUU_MACRO_XOO_TAA_VIVANT,PPL_TUU_MACRO,FLG_TUU,ǃXóõ (Taa) - vivant,dataset/source/afrik/ethnies/PPL_TUU_MACRO/ETH_TUU_MACRO_XOO_TAA_VIVANT.txt,normal
ETH_TUU_MACRO_N_UU_EN_DANGER_CRITIQUE,PPL_TUU_MACRO,FLG_TUU,Nǀuu - en danger critique,dataset/source/afrik/ethnies/PPL_TUU_MACRO/ETH_TUU_MACRO_N_UU_EN_DANGER_CRITIQUE.txt,normal
ETH_TUU_MACRO_XAM_ETEINT,PPL_TUU_MACRO,FLG_TUU,ǀXam - éteint,dataset/source/afrik/ethnies/PPL_TUU_MACRO/ETH_TUU_MACRO_XAM_ETEINT.txt,normal
ETH_URHOBO_URHOBO_DU_NORD,PPL_URHOBO,FLG_NIGERCONGO,Urhobo du Nord,dataset/source/afrik/ethnies/PPL_URHOBO/ETH_URHOBO_URHOBO_DU_NORD.txt,normal
ETH_URHOBO_URHOBO_DU_SUD,PPL_URHOBO,FLG_NIGERCONGO,Urhobo du Sud,dataset/source/afrik/ethnies/PPL_URHOBO/ETH_URHOBO_URHOBO_DU_SUD.txt,normal
ETH_VAI_VAI_DU_LIBERIA,PPL_VAI,FLG_NIGERCONGO,Vai du Liberia,dataset/source/afrik/ethnies/PPL_VAI/ETH_VAI_VAI_DU_LIBERIA.txt,normal
ETH_VAI_VAI_DE_SIERRA_LEONE,PPL_VAI,FLG_NIGERCONGO,Vai de Sierra Leone,dataset/source/afrik/ethnies/PPL_VAI/ETH_VAI_VAI_DE_SIERRA_LEONE.txt,normal
ETH_VENDA_VENDA_D_AFRIQUE_DU_SUD,PPL_VENDA,FLG_NIGERCONGO,Venda d'Afrique du Sud,dataset/source/afrik/ethnies/PPL_VENDA/ETH_VENDA_VENDA_D_AFRIQUE_DU_SUD.txt,normal
ETH_VENDA_VENDA_DU_ZIMBABWE,PPL_VENDA,FLG_NIGERCONGO,Venda du Zimbabwe,dataset/source/afrik/ethnies/PPL_VENDA/ETH_VENDA_VENDA_DU_ZIMBABWE.txt,normal
ETH_VEZO_VEZO_DU_NORD,PPL_VEZO,FLG_AUSTRONESIENNE,Vezo du Nord,dataset/source/afrik/ethnies/PPL_VEZO/ETH_VEZO_VEZO_DU_NORD.txt,normal
ETH_VEZO_VEZO_DU_SUD,PPL_VEZO,FLG_AUSTRONESIENNE,Vezo du Sud,dataset/source/afrik/ethnies/PPL_VEZO/ETH_VEZO_VEZO_DU_SUD.txt,normal
ETH_VILI_VILI_DE_RDC,PPL_VILI,FLG_NIGERCONGO,Vili de RDC,dataset/source/afrik/ethnies/PPL_VILI/ETH_VILI_VILI_DE_RDC.txt,normal
ETH_VILI_VILI_DU_CONGO,PPL_VILI,FLG_NIGERCONGO,Vili du Congo,dataset/source/afrik/ethnies/PPL_VILI/ETH_VILI_VILI_DU_CONGO.txt,normal
ETH_VILI_VILI_DU_GABON,PPL_VILI,FLG_NIGERCONGO,Vili du Gabon,dataset/source/afrik/ethnies/PPL_VILI/ETH_VILI_VILI_DU_GABON.txt,normal
ETH_WANDYA_WANDYA_DE_RDC,PPL_WANDYA,FLG_NIGERCONGO,Wandya de RDC,dataset/source/afrik/ethnies/PPL_WANDYA/ETH_WANDYA_WANDYA_DE_RDC.txt,normal
ETH_WANDYA_WANDYA_D_OUGANDA,PPL_WANDYA,FLG_NIGERCONGO,Wandya d'Ouganda,dataset/source/afrik/ethnies/PPL_WANDYA/ETH_WANDYA_WANDYA_D_OUGANDA.txt,normal
ETH_WANE_WANE_DU_NORD,PPL_WANE,FLG_KROU,Wane du Nord,dataset/source/afrik/ethnies/PPL_WANE/ETH_WANE_WANE_DU_NORD.txt,normal
ETH_WANE_WANE_DU_SUD,PPL_WANE,FLG_KROU,Wane du Sud,dataset/source/afrik/ethnies/PPL_WANE/ETH_WANE_WANE_DU_SUD.txt,normal
ETH_WE_WE_DE_COTE_D_IVOIRE,PPL_WE,FLG_NIGERCONGO,We de Côte d'Ivoire,dataset/source/afrik/ethnies/PPL_WE/ETH_WE_WE_DE_COTE_D_IVOIRE.txt,normal
ETH_WE_WE_DU_LIBERIA,PPL_WE,FLG_NIGERCONGO,We du Liberia,dataset/source/afrik/ethnies/PPL_WE/ETH_WE_WE_DU_LIBERIA.txt,normal
ETH_WEST_TAA_WEST_TAA_DU_NORD,PPL_WEST_TAA,FLG_TUU,West Taa du Nord,dataset/source/afrik/ethnies/PPL_WEST_TAA/ETH_WEST_TAA_WEST_TAA_DU_NORD.txt,normal
ETH_WEST_TAA_WEST_TAA_DU_SUD,PPL_WEST_TAA,FLG_TUU,West Taa du Sud,dataset/source/afrik/ethnies/PPL_WEST_TAA/ETH_WEST_TAA_WEST_TAA_DU_SUD.txt,normal
ETH_WIYANA_WIYA_DU_NORD,PPL_WIYANA,FLG_GUR,Wiyã du nord,dataset/source/afrik/ethnies/PPL_WIYANA/ETH_WIYANA_WIYA_DU_NORD.txt,normal
ETH_WIYANA_WIYA_RURAUX,PPL_WIYANA,FLG_GUR,Wiyã ruraux,dataset/source/afrik/ethnies/PPL_WIYANA/ETH_WIYANA_WIYA_RURAUX.txt,normal
ETH_WOGO_WOGO_DU_NORD,PPL_WOGO,FLG_SONGHAY,Wogo du Nord,dataset/source/afrik/ethnies/PPL_WOGO/ETH_WOGO_WOGO_DU_NORD.txt,normal
ETH_WOGO_WOGO_DU_SUD,PPL_WOGO,FLG_SONGHAY,Wogo du Sud,dataset/source/afrik/ethnies/PPL_WOGO/ETH_WOGO_WOGO_DU_SUD.txt,normal
ETH_WOLAYTA_WOLAYTA_DU_NORD,PPL_WOLAYTA,FLG_OMOTIQUE,Wolayta du nord,dataset/source/afrik/ethnies/PPL_WOLAYTA/ETH_WOLAYTA_WOLAYTA_DU_NORD.txt,normal
ETH_WOLAYTA_WOLAYTA_DU_SUD,PPL_WOLAYTA,FLG_OMOTIQUE,Wolayta du sud,dataset/source/afrik/ethnies/PPL_WOLAYTA/ETH_WOLAYTA_WOLAYTA_DU_SUD.txt,normal
ETH_WOLOF_WOLOF_DU_SENEGAL,PPL_WOLOF,FLG_NIGERCONGO,Wolof du Sénégal,dataset/source/afrik/ethnies/PPL_WOLOF/ETH_WOLOF_WOLOF_DU_SENEGAL.txt,normal
ETH_WOLOF_WOLOF_DE_GAMBIE,PPL_WOLOF,FLG_NIGERCONGO,Wolof de Gambie,dataset/source/afrik/ethnies/PPL_WOLOF/ETH_WOLOF_WOLOF_DE_GAMBIE.txt,normal
ETH_WOLOF_WOLOF_DE_MAURITANIE,PPL_WOLOF,FLG_NIGERCONGO,Wolof de Mauritanie,dataset/source/afrik/ethnies/PPL_WOLOF/ETH_WOLOF_WOLOF_DE_MAURITANIE.txt,normal
ETH_WOLOF_BANTU_WOLOF_DU_SENEGAL,PPL_WOLOF_BANTU,FLG_BANTU,Wolof du Sénégal,dataset/source/afrik/ethnies/PPL_WOLOF_BANTU/ETH_WOLOF_BANTU_WOLOF_DU_SENEGAL.txt,normal
ETH_WOLOF_BANTU_WOLOF_DE_GAMBIE,PPL_WOLOF_BANTU,FLG_BANTU,Wolof de Gambie,dataset/source/afrik/ethnies/PPL_WOLOF_BANTU/ETH_WOLOF_BANTU_WOLOF_DE_GAMBIE.txt,normal
ETH_WOLOF_BANTU_WOLOF_DE_MAURITANIE,PPL_WOLOF_BANTU,FLG_BANTU,Wolof de Mauritanie,dataset/source/afrik/ethnies/PPL_WOLOF_BANTU/ETH_WOLOF_BANTU_WOLOF_DE_MAURITANIE.txt,normal
ETH_XAM_XAM_DU_NORD,PPL_XAM,FLG_TUU,ǀXam du Nord,dataset/source/afrik/ethnies/PPL_XAM/ETH_XAM_XAM_DU_NORD.txt,normal
ETH_XAM_XAM_DU_SUD,PPL_XAM,FLG_TUU,ǀXam du Sud,dataset/source/afrik/ethnies/PPL_XAM/ETH_XAM_XAM_DU_SUD.txt,normal
