PPL_ID,FLG_ID,ethnie_label_brut,source_index,source_inventaire,source_ppl_ethnies,source_labels,ETH_ID_proposé,fichier_ETH_existant,statut_generation,niveau,notes_convergence
PPL_TONGA_LAC,FLG_NIGERCONGO,Tonga du lac (Zambie),1,1,1,Tonga du lac (Zambie),ETH_TONGA_LAC_TONGA_DU_LAC_ZAMBIE,,manquant,ethnie_certaine,
PPL_TONGA_LAC,FLG_NIGERCONGO,Tonga du lac (Zimbabwe),1,1,1,Tonga du lac (Zimbabwe),ETH_TONGA_LAC_TONGA_DU_LAC_ZIMBABWE,,manquant,ethnie_certaine,
PPL_TONGA_LAC,FLG_NIGERCONGO,Sous-groupes régionaux du lac,1,1,1,Sous-groupes régionaux du lac,,,manquant,sous_ethnie_ou_clan,
PPL_TONGA_MALA,FLG_NIGERCONGO,Tonga du Nord,1,1,1,Tonga du Nord,ETH_TONGA_MALA_TONGA_DU_NORD,,manquant,ethnie_certaine,
PPL_TONGA_MALA,FLG_NIGERCONGO,Tonga du Sud,1,1,1,Tonga du Sud,ETH_TONGA_MALA_TONGA_DU_SUD,,manquant,ethnie_certaine,
PPL_TONGA_ZAMB,FLG_NIGERCONGO,Tonga du Nord,1,1,1,Tonga du Nord,ETH_TONGA_ZAMB_TONGA_DU_NORD,,manquant,ethnie_certaine,
PPL_TONGA_ZAMB,FLG_NIGERCONGO,Tonga du Sud,1,1,1,Tonga du Sud,ETH_TONGA_ZAMB_TONGA_DU_SUD,,manquant,ethnie_certaine,
PPL_TONGA_ZAMBIA,FLG_BANTU,Tonga de Zambie (Southern Province),1,1,1,Tonga de Zambie (Southern Province),ETH_TONGA_ZAMBIA_TONGA_DE_ZAMBIE_SOUTHERN_PROVINCE,,manquant,ethnie_certaine,
PPL_TONGA_ZAMBIA,FLG_BANTU,"Tonga de Zimbabwe (Binga, vallée du Zambèze)",1,1,1,"Tonga de Zimbabwe (Binga, vallée du Zambèze)",ETH_TONGA_ZAMBIA_TONGA_DE_ZIMBABWE_BINGA_VALLEE_DU_ZAMBEZE,,manquant,ethnie_certaine,
PPL_TONGA_ZAMBIA,FLG_BANTU,À préciser (autres communautés rurales ou fluviales),1,1,1,À préciser (autres communautés rurales ou fluviales),,,manquant,sous_ethnie_ou_clan,
PPL_TONGA_ZIM,FLG_NIGERCONGO,Tonga du Nord,1,1,1,Tonga du Nord,ETH_TONGA_ZIM_TONGA_DU_NORD,,manquant,ethnie_certaine,
PPL_TONGA_ZIM,FLG_NIGERCONGO,Tonga du Sud,1,1,1,Tonga du Sud,ETH_TONGA_ZIM_TONGA_DU_SUD,,manquant,ethnie_certaine,
PPL_TOPOSA,FLG_NILOTIQUE,Toposa du Soudan du Sud,1,1,1,Toposa du Soudan du Sud,ETH_TOPOSA_TOPOSA_DU_SOUDAN_DU_SUD,,manquant,ethnie_certaine,
PPL_TOPOSA,FLG_NILOTIQUE,Toposa d'Éthiopie,1,1,1,Toposa d'Éthiopie,ETH_TOPOSA_TOPOSA_D_ETHIOPIE,,manquant,ethnie_certaine,
PPL_TOUBOU,FLG_SAHARIEN,Teda (Toubou du Nord),1,1,1,Teda (Toubou du Nord),ETH_TOUBOU_TEDA_TOUBOU_DU_NORD,,manquant,ethnie_certaine,
PPL_TOUBOU,FLG_SAHARIEN,Daza (Toubou du Sud),1,1,1,Daza (Toubou du Sud),ETH_TOUBOU_DAZA_TOUBOU_DU_SUD,,manquant,ethnie_certaine,
PPL_TSAO,FLG_NIGERCONGO,Tsao de RDC,1,1,1,Tsao de RDC,ETH_TSAO_TSAO_DE_RDC,,manquant,ethnie_certaine,
PPL_TSAO,FLG_NIGERCONGO,Tsao d'Angola,1,1,1,Tsao d'Angola,ETH_TSAO_TSAO_D_ANGOLA,,manquant,ethnie_certaine,
PPL_TSAO_KXA,FLG_KXA,Tshao du Nord,1,1,1,Tshao du Nord,ETH_TSAO_KXA_TSHAO_DU_NORD,,manquant,ethnie_certaine,
PPL_TSAO_KXA,FLG_KXA,Tshao du Sud,1,1,1,Tshao du Sud,ETH_TSAO_KXA_TSHAO_DU_SUD,,manquant,ethnie_certaine,
PPL_TSHOKWE,FLG_NIGERCONGO,Tshokwe de RDC,1,1,1,Tshokwe de RDC,ETH_TSHOKWE_TSHOKWE_DE_RDC,,manquant,ethnie_certaine,
PPL_TSHOKWE,FLG_NIGERCONGO,Tshokwe d'Angola,1,1,1,Tshokwe d'Angola,ETH_TSHOKWE_TSHOKWE_D_ANGOLA,,manquant,ethnie_certaine,
PPL_TSHOKWE,FLG_NIGERCONGO,Tshokwe de Zambie,1,1,1,Tshokwe de Zambie,ETH_TSHOKWE_TSHOKWE_DE_ZAMBIE,,manquant,ethnie_certaine,
PPL_TSHUWA,FLG_KHOE,Tshuwa du Nord,1,1,1,Tshuwa du Nord,ETH_TSHUWA_TSHUWA_DU_NORD,,manquant,ethnie_certaine,
PPL_TSHUWA,FLG_KHOE,Tshuwa du Sud,1,1,1,Tshuwa du Sud,ETH_TSHUWA_TSHUWA_DU_SUD,,manquant,ethnie_certaine,
PPL_TSIMIHETY,FLG_AUSTRONESIENNE,Tsimihety du Nord,1,1,1,Tsimihety du Nord,ETH_TSIMIHETY_TSIMIHETY_DU_NORD,,manquant,ethnie_certaine,
PPL_TSIMIHETY,FLG_AUSTRONESIENNE,Tsimihety du Sud,1,1,1,Tsimihety du Sud,ETH_TSIMIHETY_TSIMIHETY_DU_SUD,,manquant,ethnie_certaine,
PPL_TSONGA,FLG_NIGERCONGO,Tsonga d'Afrique du Sud,1,1,1,Tsonga d'Afrique du Sud,ETH_TSONGA_TSONGA_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_TSONGA,FLG_NIGERCONGO,Tsonga du Mozambique,1,1,1,Tsonga du Mozambique,ETH_TSONGA_TSONGA_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_TSONGA,FLG_NIGERCONGO,Tsonga du Zimbabwe,1,1,1,Tsonga du Zimbabwe,ETH_TSONGA_TSONGA_DU_ZIMBABWE,,manquant,ethnie_certaine,
PPL_TSWA,FLG_NIGERCONGO,Tswa du Mozambique,1,1,1,Tswa du Mozambique,ETH_TSWA_TSWA_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_TSWA,FLG_NIGERCONGO,Tswa d'Afrique du Sud,1,1,1,Tswa d'Afrique du Sud,ETH_TSWA_TSWA_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_TSWANA,FLG_NIGERCONGO,Tswana du Botswana,1,1,1,Tswana du Botswana,ETH_TSWANA_TSWANA_DU_BOTSWANA,,manquant,ethnie_certaine,
PPL_TSWANA,FLG_NIGERCONGO,Tswana d'Afrique du Sud,1,1,1,Tswana d'Afrique du Sud,ETH_TSWANA_TSWANA_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_TSWA_CALANGA,FLG_NIGERCONGO,Tswa Calanga du Nord,1,1,1,Tswa Calanga du Nord,ETH_TSWA_CALANGA_TSWA_CALANGA_DU_NORD,,manquant,ethnie_certaine,
PPL_TSWA_CALANGA,FLG_NIGERCONGO,Tswa Calanga du Sud,1,1,1,Tswa Calanga du Sud,ETH_TSWA_CALANGA_TSWA_CALANGA_DU_SUD,,manquant,ethnie_certaine,
PPL_TSWA_MOZ,FLG_NIGERCONGO,Tswa du Nord,1,1,1,Tswa du Nord,ETH_TSWA_MOZ_TSWA_DU_NORD,,manquant,ethnie_certaine,
PPL_TSWA_MOZ,FLG_NIGERCONGO,Tswa du Sud,1,1,1,Tswa du Sud,ETH_TSWA_MOZ_TSWA_DU_SUD,,manquant,ethnie_certaine,
PPL_TUAREG,FLG_BERBERE,Kel Ahaggar,1,1,1,Kel Ahaggar,ETH_TUAREG_KEL_AHAGGAR,,manquant,ethnie_certaine,
PPL_TUAREG,FLG_BERBERE,Kel Adagh,1,1,1,Kel Adagh,ETH_TUAREG_KEL_ADAGH,,manquant,ethnie_certaine,
PPL_TUAREG,FLG_BERBERE,Iwellemmedan,1,1,1,Iwellemmedan,ETH_TUAREG_IWELLEMMEDAN,,manquant,ethnie_certaine,
PPL_TUMBUKA,FLG_NIGERCONGO,Tumbuka du Malawi,1,1,1,Tumbuka du Malawi,ETH_TUMBUKA_TUMBUKA_DU_MALAWI,,manquant,ethnie_certaine,
PPL_TUMBUKA,FLG_NIGERCONGO,Tumbuka de Zambie,1,1,1,Tumbuka de Zambie,ETH_TUMBUKA_TUMBUKA_DE_ZAMBIE,,manquant,ethnie_certaine,
PPL_TUMBUKA,FLG_NIGERCONGO,Tumbuka de Tanzanie,1,1,1,Tumbuka de Tanzanie,ETH_TUMBUKA_TUMBUKA_DE_TANZANIE,,manquant,ethnie_certaine,
PPL_TURKANA,FLG_NILOTIQUE,Turkana du Nord,1,1,1,Turkana du Nord,ETH_TURKANA_TURKANA_DU_NORD,,manquant,ethnie_certaine,
PPL_TURKANA,FLG_NILOTIQUE,Turkana du Sud,1,1,1,Turkana du Sud,ETH_TURKANA_TURKANA_DU_SUD,,manquant,ethnie_certaine,
PPL_TUTSI_BURUNDI,FLG_BANTU,Tutsi des collines centrales,1,1,1,Tutsi des collines centrales,ETH_TUTSI_BURUNDI_TUTSI_DES_COLLINES_CENTRALES,,manquant,ethnie_certaine,
PPL_TUTSI_BURUNDI,FLG_BANTU,Tutsi des régions du nord et sud,1,1,1,Tutsi des régions du nord et sud,ETH_TUTSI_BURUNDI_TUTSI_DES_REGIONS_DU_NORD_ET_SUD,,manquant,ethnie_certaine,
PPL_TUTSI_BURUNDI,FLG_BANTU,Lignages nobles (Ganwa → catégorie historique distincte mais liée),1,1,1,Lignages nobles (Ganwa → catégorie historique distincte mais liée),,,manquant,sous_ethnie_ou_clan,
PPL_TUU_MACRO,FLG_TUU,ǃXóõ (Taa) - vivant,1,1,1,ǃXóõ (Taa) - vivant,ETH_TUU_MACRO_XOO_TAA_VIVANT,,manquant,ethnie_certaine,
PPL_TUU_MACRO,FLG_TUU,Nǀuu - en danger critique,1,1,1,Nǀuu - en danger critique,ETH_TUU_MACRO_N_UU_EN_DANGER_CRITIQUE,,manquant,ethnie_certaine,
PPL_TUU_MACRO,FLG_TUU,ǀXam - éteint,1,1,1,ǀXam - éteint,ETH_TUU_MACRO_XAM_ETEINT,,manquant,ethnie_certaine,
PPL_TUU_MACRO,FLG_TUU,Autres groupes Tuu,1,1,1,Autres groupes Tuu,,,manquant,macro_ou_agrégat,
PPL_URHOBO,FLG_NIGERCONGO,Urhobo du Nord,1,1,1,Urhobo du Nord,ETH_URHOBO_URHOBO_DU_NORD,,manquant,ethnie_certaine,
PPL_URHOBO,FLG_NIGERCONGO,Urhobo du Sud,1,1,1,Urhobo du Sud,ETH_URHOBO_URHOBO_DU_SUD,,manquant,ethnie_certaine,
PPL_VAI,FLG_NIGERCONGO,Vai du Liberia,1,1,1,Vai du Liberia,ETH_VAI_VAI_DU_LIBERIA,,manquant,ethnie_certaine,
PPL_VAI,FLG_NIGERCONGO,Vai de Sierra Leone,1,1,1,Vai de Sierra Leone,ETH_VAI_VAI_DE_SIERRA_LEONE,,manquant,ethnie_certaine,
PPL_VENDA,FLG_NIGERCONGO,Venda d'Afrique du Sud,1,1,1,Venda d'Afrique du Sud,ETH_VENDA_VENDA_D_AFRIQUE_DU_SUD,,manquant,ethnie_certaine,
PPL_VENDA,FLG_NIGERCONGO,Venda du Zimbabwe,1,1,1,Venda du Zimbabwe,ETH_VENDA_VENDA_DU_ZIMBABWE,,manquant,ethnie_certaine,
PPL_VEZO,FLG_AUSTRONESIENNE,Vezo du Nord,1,1,1,Vezo du Nord,ETH_VEZO_VEZO_DU_NORD,,manquant,ethnie_certaine,
PPL_VEZO,FLG_AUSTRONESIENNE,Vezo du Sud,1,1,1,Vezo du Sud,ETH_VEZO_VEZO_DU_SUD,,manquant,ethnie_certaine,
PPL_VILI,FLG_NIGERCONGO,Vili de RDC,1,1,1,Vili de RDC,ETH_VILI_VILI_DE_RDC,,manquant,ethnie_certaine,
PPL_VILI,FLG_NIGERCONGO,Vili du Congo,1,1,1,Vili du Congo,ETH_VILI_VILI_DU_CONGO,,manquant,ethnie_certaine,
PPL_VILI,FLG_NIGERCONGO,Vili du Gabon,1,1,1,Vili du Gabon,ETH_VILI_VILI_DU_GABON,,manquant,ethnie_certaine,
PPL_WANDYA,FLG_NIGERCONGO,Wandya de RDC,1,1,1,Wandya de RDC,ETH_WANDYA_WANDYA_DE_RDC,,manquant,ethnie_certaine,
PPL_WANDYA,FLG_NIGERCONGO,Wandya d'Ouganda,1,1,1,Wandya d'Ouganda,ETH_WANDYA_WANDYA_D_OUGANDA,,manquant,ethnie_certaine,
PPL_WANE,FLG_KROU,Wane du Nord,1,1,1,Wane du Nord,ETH_WANE_WANE_DU_NORD,,manquant,ethnie_certaine,
PPL_WANE,FLG_KROU,Wane du Sud,1,1,1,Wane du Sud,ETH_WANE_WANE_DU_SUD,,manquant,ethnie_certaine,
PPL_WE,FLG_NIGERCONGO,We de Côte d'Ivoire,1,1,1,"We de Côte d'Ivoire | Wè de Côte d'Ivoire",ETH_WE_WE_DE_COTE_D_IVOIRE,,manquant,ethnie_certaine,
PPL_WE,FLG_NIGERCONGO,We du Liberia,1,1,1,We du Liberia,ETH_WE_WE_DU_LIBERIA,,manquant,ethnie_certaine,
PPL_WEST_TAA,FLG_TUU,West Taa du Nord,1,1,1,West Taa du Nord,ETH_WEST_TAA_WEST_TAA_DU_NORD,,manquant,ethnie_certaine,
PPL_WEST_TAA,FLG_TUU,West Taa du Sud,1,1,1,West Taa du Sud,ETH_WEST_TAA_WEST_TAA_DU_SUD,,manquant,ethnie_certaine,
PPL_WIYANA,FLG_GUR,Wiyã du nord,1,1,1,Wiyã du nord,ETH_WIYANA_WIYA_DU_NORD,,manquant,ethnie_certaine,
PPL_WIYANA,FLG_GUR,Wiyã ruraux,1,1,1,Wiyã ruraux,ETH_WIYANA_WIYA_RURAUX,,manquant,ethnie_certaine,
PPL_WOGO,FLG_SONGHAY,Wogo du Nord,1,1,1,Wogo du Nord,ETH_WOGO_WOGO_DU_NORD,,manquant,ethnie_certaine,
PPL_WOGO,FLG_SONGHAY,Wogo du Sud,1,1,1,Wogo du Sud,ETH_WOGO_WOGO_DU_SUD,,manquant,ethnie_certaine,
PPL_WOLAYTA,FLG_OMOTIQUE,Wolayta du nord,1,1,1,Wolayta du nord,ETH_WOLAYTA_WOLAYTA_DU_NORD,,manquant,ethnie_certaine,
PPL_WOLAYTA,FLG_OMOTIQUE,Wolayta du sud,1,1,1,Wolayta du sud,ETH_WOLAYTA_WOLAYTA_DU_SUD,,manquant,ethnie_certaine,
PPL_WOLOF,FLG_NIGERCONGO,Wolof du Sénégal,1,1,1,Wolof du Sénégal,ETH_WOLOF_WOLOF_DU_SENEGAL,,manquant,ethnie_certaine,
PPL_WOLOF,FLG_NIGERCONGO,Wolof de Gambie,1,1,1,Wolof de Gambie,ETH_WOLOF_WOLOF_DE_GAMBIE,,manquant,ethnie_certaine,
PPL_WOLOF,FLG_NIGERCONGO,Wolof de Mauritanie,1,1,1,Wolof de Mauritanie,ETH_WOLOF_WOLOF_DE_MAURITANIE,,manquant,ethnie_certaine,
PPL_WOLOF_BANTU,FLG_BANTU,Wolof du Sénégal,1,1,1,Wolof du Sénégal,ETH_WOLOF_BANTU_WOLOF_DU_SENEGAL,,manquant,ethnie_certaine,
PPL_WOLOF_BANTU,FLG_BANTU,Wolof de Gambie,1,1,1,Wolof de Gambie,ETH_WOLOF_BANTU_WOLOF_DE_GAMBIE,,manquant,ethnie_certaine,
PPL_WOLOF_BANTU,FLG_BANTU,Wolof de Mauritanie,1,1,1,Wolof de Mauritanie,ETH_WOLOF_BANTU_WOLOF_DE_MAURITANIE,,manquant,ethnie_certaine,
PPL_XAM,FLG_TUU,ǀXam du Nord,1,1,1,ǀXam du Nord,ETH_XAM_XAM_DU_NORD,,manquant,ethnie_certaine,
PPL_XAM,FLG_TUU,ǀXam du Sud,1,1,1,ǀXam du Sud,ETH_XAM_XAM_DU_SUD,,manquant,ethnie_certaine,
PPL_XAM,FLG_TUU,Sous-groupes régionaux (tous éteints),1,1,1,Sous-groupes régionaux (tous éteints),,,manquant,sous_ethnie_ou_clan,
PPL_XHOSA,FLG_NIGERCONGO,Xhosa du Cap-Oriental,1,1,1,Xhosa du Cap-Oriental,ETH_XHOSA_XHOSA_DU_CAP_ORIENTAL,,manquant,ethnie_certaine,
PPL_XHOSA,FLG_NIGERCONGO,Xhosa du Cap-Occidental,1,1,1,Xhosa du Cap-Occidental,ETH_XHOSA_XHOSA_DU_CAP_OCCIDENTAL,,manquant,ethnie_certaine,
PPL_XHOSA_CISKEI,FLG_NIGERCONGO,Xhosa du Ciskei,1,1,1,Xhosa du Ciskei,ETH_XHOSA_CISKEI_XHOSA_DU_CISKEI,,manquant,ethnie_certaine,
PPL_XHOSA_CISKEI,FLG_NIGERCONGO,Sous-groupes régionaux du Ciskei,1,1,1,Sous-groupes régionaux du Ciskei,,,manquant,sous_ethnie_ou_clan,
PPL_YAKA,FLG_NIGERCONGO,Yaka de RDC,1,1,1,Yaka de RDC,ETH_YAKA_YAKA_DE_RDC,,manquant,ethnie_certaine,
PPL_YAKA,FLG_NIGERCONGO,Yaka d'Angola,1,1,1,Yaka d'Angola,ETH_YAKA_YAKA_D_ANGOLA,,manquant,ethnie_certaine,
PPL_YALUNKA,FLG_ATLANTIQUE,Yalunka de Guinée,1,1,1,Yalunka de Guinée,ETH_YALUNKA_YALUNKA_DE_GUINEE,,manquant,ethnie_certaine,
PPL_YALUNKA,FLG_ATLANTIQUE,Yalunka de Sierra Leone,1,1,1,Yalunka de Sierra Leone,ETH_YALUNKA_YALUNKA_DE_SIERRA_LEONE,,manquant,ethnie_certaine,
PPL_YAO,FLG_NIGERCONGO,Yao du Malawi,1,1,1,Yao du Malawi,ETH_YAO_YAO_DU_MALAWI,,manquant,ethnie_certaine,
PPL_YAO,FLG_NIGERCONGO,Yao du Mozambique,1,1,1,Yao du Mozambique,ETH_YAO_YAO_DU_MOZAMBIQUE,,manquant,ethnie_certaine,
PPL_YAO,FLG_NIGERCONGO,Yao de Tanzanie,1,1,1,Yao de Tanzanie,ETH_YAO_YAO_DE_TANZANIE,,manquant,ethnie_certaine,
PPL_YAO_MALAWI,FLG_NIGERCONGO,Yao du Nord,1,1,1,Yao du Nord,ETH_YAO_MALAWI_YAO_DU_NORD,,manquant,ethnie_certaine,
PPL_YAO_MALAWI,FLG_NIGERCONGO,Yao du Sud,1,1,1,Yao du Sud,ETH_YAO_MALAWI_YAO_DU_SUD,,manquant,ethnie_certaine,
PPL_YAO_MOZ,FLG_NIGERCONGO,Yao du Nord,1,1,1,Yao du Nord,ETH_YAO_MOZ_YAO_DU_NORD,,manquant,ethnie_certaine,
PPL_YAO_MOZ,FLG_NIGERCONGO,Yao du Sud,1,1,1,Yao du Sud,ETH_YAO_MOZ_YAO_DU_SUD,,manquant,ethnie_certaine,
PPL_YERIMA,FLG_SAHARIEN,Yerima du Nord,1,1,1,Yerima du Nord,ETH_YERIMA_YERIMA_DU_NORD,,manquant,ethnie_certaine,
PPL_YERIMA,FLG_SAHARIEN,Yerima du Sud,1,1,1,Yerima du Sud,ETH_YERIMA_YERIMA_DU_SUD,,manquant,ethnie_certaine,
PPL_YOMBE,FLG_NIGERCONGO,Yombe de RDC,1,1,1,Yombe de RDC,ETH_YOMBE_YOMBE_DE_RDC,,manquant,ethnie_certaine,
PPL_YOMBE,FLG_NIGERCONGO,Yombe du Congo,1,1,1,Yombe du Congo,ETH_YOMBE_YOMBE_DU_CONGO,,manquant,ethnie_certaine,
PPL_YOMBE,FLG_NIGERCONGO,Yombe d'Angola,1,1,1,Yombe d'Angola,ETH_YOMBE_YOMBE_D_ANGOLA,,manquant,ethnie_certaine,
PPL_YORUBA,FLG_BENOUECONGO,Ọ̀yọ́,1,1,1,Ọ̀yọ́,ETH_YORUBA_OYO,,manquant,ethnie_certaine,
PPL_YORUBA,FLG_BENOUECONGO,Èkìtì,1,1,1,Èkìtì,ETH_YORUBA_EKITI,,manquant,ethnie_certaine,
PPL_YORUBA,FLG_BENOUECONGO,Ìjẹ̀ṣà,1,1,1,Ìjẹ̀ṣà,ETH_YORUBA_IJESA,,manquant,ethnie_certaine,
PPL_YULI,FLG_SOUDANIQUECENTRAL,Yuli du Nord,1,1,1,Yuli du Nord,ETH_YULI_YULI_DU_NORD,,manquant,ethnie_certaine,
PPL_YULI,FLG_SOUDANIQUECENTRAL,Yuli du Sud,1,1,1,Yuli du Sud,ETH_YULI_YULI_DU_SUD,,manquant,ethnie_certaine,
PPL_ZAGHAWA,FLG_SAHARIEN,Zaghawa du Tchad,1,1,1,Zaghawa du Tchad,ETH_ZAGHAWA_ZAGHAWA_DU_TCHAD,,manquant,ethnie_certaine,
PPL_ZAGHAWA,FLG_SAHARIEN,Zaghawa du Soudan,1,1,1,Zaghawa du Soudan,ETH_ZAGHAWA_ZAGHAWA_DU_SOUDAN,,manquant,ethnie_certaine,
PPL_ZAGHAWA,FLG_SAHARIEN,Bideyat (sous-groupe),1,1,1,Bideyat (sous-groupe),,,manquant,sous_ethnie_ou_clan,
PPL_ZANDE,FLG_SOUDANIQUECENTRAL,Zande du Soudan du Sud,1,1,1,Zande du Soudan du Sud,ETH_ZANDE_ZANDE_DU_SOUDAN_DU_SUD,,manquant,ethnie_certaine,
PPL_ZANDE,FLG_SOUDANIQUECENTRAL,Zande de RDC,1,1,1,Zande de RDC,ETH_ZANDE_ZANDE_DE_RDC,,manquant,ethnie_certaine,
PPL_ZANDE,FLG_SOUDANIQUECENTRAL,Zande de RCA,1,1,1,Zande de RCA,ETH_ZANDE_ZANDE_DE_RCA,,manquant,ethnie_certaine,
PPL_ZARMA,FLG_SONGHAY,Zarma du Niger,1,1,1,Zarma du Niger,ETH_ZARMA_ZARMA_DU_NIGER,,manquant,ethnie_certaine,
PPL_ZARMA,FLG_SONGHAY,Zarma du Nigeria,1,1,1,Zarma du Nigeria,ETH_ZARMA_ZARMA_DU_NIGERIA,,manquant,ethnie_certaine,
PPL_ZENATA,FLG_BERBERE,Beni Snous,1,1,1,Beni Snous,ETH_ZENATA_BENI_SNOUS,,manquant,ethnie_certaine,
PPL_ZENATA,FLG_BERBERE,Maghraoua,1,1,1,Maghraoua,ETH_ZENATA_MAGHRAOUA,,manquant,ethnie_certaine,
PPL_ZENATA,FLG_BERBERE,Djarawa,1,1,1,Djarawa,ETH_ZENATA_DJARAWA,,manquant,ethnie_certaine,
PPL_ZENATA,FLG_BERBERE,Zuwawa (ancêtre historique des Kabyles),1,1,1,Zuwawa (ancêtre historique des Kabyles),ETH_ZENATA_ZUWAWA_ANCETRE_HISTORIQUE_DES_KABYLES,,manquant,ethnie_certaine,
PPL_ZENATA,FLG_BERBERE,Kutama (plus tard associés aux Fatimides),1,1,1,Kutama (plus tard associés aux Fatimides),ETH_ZENATA_KUTAMA_PLUS_TARD_ASSOCIES_AUX_FATIMIDES,,manquant,ethnie_certaine,
PPL_ZULU,FLG_NIGERCONGO,Zulu du KwaZulu-Natal,1,1,1,Zulu du KwaZulu-Natal,ETH_ZULU_ZULU_DU_KWAZULU_NATAL,,manquant,ethnie_certaine,
PPL_ZULU,FLG_NIGERCONGO,Zulu du Gauteng,1,1,1,Zulu du Gauteng,ETH_ZULU_ZULU_DU_GAUTENG,,manquant,ethnie_certaine,
PPL_ZULU_KWA_ZULU,FLG_NIGERCONGO,Zulu du KwaZulu-Natal,1,1,1,Zulu du KwaZulu-Natal,ETH_ZULU_KWA_ZULU_ZULU_DU_KWAZULU_NATAL,,manquant,ethnie_certaine,
PPL_ZULU_KWA_ZULU,FLG_NIGERCONGO,Sous-groupes régionaux du KwaZulu-Natal,1,1,1,Sous-groupes régionaux du KwaZulu-Natal,,,manquant,sous_ethnie_ou_clan,
PPL_BAINOUK,FLG_ATLANTIQUE,Bainouk Gunyaamolo,0,1,0,Bainouk Gunyaamolo,ETH_BAINOUK_BAINOUK_GUNYAAMOLO,,manquant,ethnie_certaine,
PPL_BAINOUK,FLG_ATLANTIQUE,Bainouk Kassanga,0,1,0,Bainouk Kassanga,ETH_BAINOUK_BAINOUK_KASSANGA,,manquant,ethnie_certaine,
PPL_BAINOUK,FLG_ATLANTIQUE,Bainouk Kasa,0,1,0,Bainouk Kasa,ETH_BAINOUK_BAINOUK_KASA,,manquant,ethnie_certaine,
PPL_BALANTA,FLG_ATLANTIQUE,Balanta Brassa,0,1,0,Balanta Brassa,ETH_BALANTA_BALANTA_BRASSA,,manquant,ethnie_certaine,
PPL_BALANTA,FLG_ATLANTIQUE,Balanta Mane,0,1,0,Balanta Mane,ETH_BALANTA_BALANTA_MANE,,manquant,ethnie_certaine,
PPL_BALANTA,FLG_ATLANTIQUE,Balanta Kentohe,0,1,0,Balanta Kentohe,ETH_BALANTA_BALANTA_KENTOHE,,manquant,ethnie_certaine,
PPL_MANJAK,FLG_ATLANTIQUE,Manjak Brame,0,1,0,Manjak Brame,ETH_MANJAK_MANJAK_BRAME,,manquant,ethnie_certaine,
PPL_MANJAK,FLG_ATLANTIQUE,Manjak Fogan,0,1,0,Manjak Fogan,ETH_MANJAK_MANJAK_FOGAN,,manquant,ethnie_certaine,
PPL_MANJAK,FLG_ATLANTIQUE,Manjak Essin,0,1,0,Manjak Essin,ETH_MANJAK_MANJAK_ESSIN,,manquant,ethnie_certaine,
PPL_PAPEL,FLG_ATLANTIQUE,Papel du centre,0,1,0,Papel du centre,ETH_PAPEL_PAPEL_DU_CENTRE,,manquant,ethnie_certaine,
PPL_PAPEL,FLG_ATLANTIQUE,Papel littoraux,0,1,0,Papel littoraux,,,manquant,sous_ethnie_ou_clan,
PPL_TEMNE,FLG_ATLANTIQUE,Temne du Centre,0,1,0,Temne du Centre,ETH_TEMNE_TEMNE_DU_CENTRE,,manquant,ethnie_certaine,
PPL_WOLOF,FLG_ATLANTIQUE,Wolof du Cayor,0,1,0,Wolof du Cayor,ETH_WOLOF_WOLOF_DU_CAYOR,,manquant,ethnie_certaine,
PPL_WOLOF,FLG_ATLANTIQUE,Wolof du Baol,0,1,0,Wolof du Baol,ETH_WOLOF_WOLOF_DU_BAOL,,manquant,ethnie_certaine,
PPL_BAKWERI,FLG_BANTU,Communautés bakweri des villages de montagne (Buea et environs),0,1,0,Communautés bakweri des villages de montagne (Buea et environs),,,manquant,sous_ethnie_ou_clan,
PPL_BAKWERI,FLG_BANTU,Communautés bakweri des zones de piémont et du littoral (Limbe et environs),0,1,0,Communautés bakweri des zones de piémont et du littoral (Limbe et environs),,,manquant,sous_ethnie_ou_clan,
PPL_BAKWERI,FLG_BANTU,À préciser (autres segments internes et lignages locaux),0,1,0,À préciser (autres segments internes et lignages locaux),,,manquant,sous_ethnie_ou_clan,
PPL_BASOGA,FLG_BANTU,Basoga des différents principalités (sous-chefferies de Busoga),0,1,0,Basoga des différents principalités (sous-chefferies de Busoga),ETH_BASOGA_BASOGA_DES_DIFFERENTS_PRINCIPALITES_SOUS_CHEFFERIES_DE_BUSOGA,,manquant,ethnie_certaine,
PPL_BASOGA,FLG_BANTU,À préciser (sous-groupes régionaux au sein du Busoga),0,1,0,À préciser (sous-groupes régionaux au sein du Busoga),,,manquant,sous_ethnie_ou_clan,
PPL_BASOGA,FLG_BANTU,À préciser (autres segments internes et lignages),0,1,0,À préciser (autres segments internes et lignages),,,manquant,sous_ethnie_ou_clan,
PPL_BASSA_CAM,FLG_BANTU,Bassa des régions de Nyong-et-Kellé,0,1,0,Bassa des régions de Nyong-et-Kellé,ETH_BASSA_CAM_BASSA_DES_REGIONS_DE_NYONG_ET_KELLE,,manquant,ethnie_certaine,
